"2348","3110076","春日ｻﾞ･ﾓｰﾙ西友","       ","40","40218","福岡県","春日市","","","福岡県春日市","","","","","","","3","11","","113","3","","","n","2010-05-14 19:38:27","system  ","2017-04-04 19:48:06","13000453","c"
"2349","3110077","小倉ｻﾞﾓｰﾙ","","40","40107","福岡県","北九州市小倉南区","","","北九州市小倉南区下曽根新町10ｰ1","北九州市小倉南区下曽根新町10ｰ1","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2350","3110078","佐賀西友","","41","41201","佐賀県","佐賀市","","","佐賀市駅前中央1-4-16","佐賀市駅前中央1-4-16","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2351","3110079","道ﾉ尾西友","","42","42201","長崎県","長崎市","","","長崎市葉山町537","長崎市葉山町537","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2352","3110080","諫早西友","","42","42204","長崎県","諫早市","","","諫早市永昌東町2-1","諫早市永昌東町2-1","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2353","3110082","清田西友","","01","01110","北海道","札幌市清田区","","","札幌市豊平区平岡1-1","札幌市豊平区平岡1-1","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2354","3110083","郡山ｻﾞ･ﾓｰﾙ","       ","07","07203","福島県","郡山市","","","福島県郡山市","","","","","","","3","11","","11","1","","","n","2010-05-14 19:38:27","system  ","2014-08-26 09:06:42","01092396","c"
"2355","3110084","太田ｻﾞ･ﾓｰﾙ","","10","10205","群馬県","太田市","","","太田市石原町","太田市石原町","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2356","3110085","新所沢西友","","11","11208","埼玉県","所沢市","","","所沢市緑町1-16-2","所沢市緑町1-16-2","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2357","3110086","永山西友(ｸﾞﾘﾅｰﾄﾞ)","","13","13224","東京都","多摩市","","","多摩市永山1-4","多摩市永山1-4","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2358","3110087","横須賀西友海辺ﾆｭｰﾀｳﾝ店","","14","14201","神奈川県","横須賀市","","","横須賀市（初年度目標180億円）","横須賀市（初年度目標180億円）","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2359","3110088","高針西友","","23","23115","愛知県","名古屋市名東区","","","名古屋市名東区牧の里1-401","名古屋市名東区牧の里1-401","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2360","3110089","草津ｼｮｯﾋﾟﾝｸﾞﾀｳﾝ西友","","25","25206","滋賀県","草津市","","","草津市大路2-1-38","草津市大路2-1-38","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2361","3110090","宇治西友","","26","26204","京都府","宇治市","","","宇治市小倉町神楽田25","宇治市小倉町神楽田25","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2362","3110091","河内長野西友ｼｮｯﾋﾟﾝｸﾞﾃﾞﾊﾟｰﾄ","","27","27216","大阪府","河内長野市","","","河内長野市西之山町5-22","河内長野市西之山町5-22","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2363","3110092","川西ｼﾞｬﾝﾎﾞｽｸｪｱ西友","","28","28217","兵庫県","川西市","","","川西市栄町16-6","川西市栄町16-6","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2364","3110093","八日市SCﾃﾆｰ","","25","25213","滋賀県","東近江市","","","八日市市緑町9-30","八日市市緑町9-30","","","","","","3","11","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2365","3117001","自由が丘大丸ﾋﾟｰｺｯｸ","","13","13110","東京都","目黒区","","","東京都目黒区自由が丘2-15-4","東京都目黒区自由が丘2-15-4","","東急東横線","自由ヶ丘駅","10:00～20:00","不定休","3","18","33","32","3","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"2366","3124001","取手東急ｽﾄｱ","","08","08217","茨城県","取手市","","","取手市新町1-9-1","取手市新町1-9-1","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2367","3124002","あきる野東急ｽﾄｱ","","13","13228","東京都","あきる野市","","","あきる野市二宮上塚場80-2","あきる野市二宮上塚場80-2","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2368","3124004","金町東急ｽﾄｱ","","13","13122","東京都","葛飾区","","","東京都葛飾区東金町1-36","東京都葛飾区東金町1-36","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2369","3124005","五反田ﾚﾐｨ","       ","13","13109","東京都","品川区","","","東京都品川区","","","","","","","3","276","","32","3","","","n","2010-05-14 19:38:27","system  ","2011-06-17 10:33:41","13001299","c"
"2370","3124007","ﾌﾚﾙｳｨｽﾞ自由が丘","       ","13","13110","東京都","目黒区","","","東京都目黒区","","","","","","","3","25","","32","3","","","n","2010-05-14 19:38:27","system  ","2011-06-16 09:43:57","01092396","c"
"2371","3124008","大森東急ｽﾄｱ","","13","13111","東京都","大田区","","","東京都大田区大森北1-6-16","東京都大田区大森北1-6-16","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2372","3124009","調布東急ｽﾄｱ","","13","13208","東京都","調布市","","","調布市小島町2-52-1","調布市小島町2-52-1","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2373","3124010","鷺沼ﾌﾚﾙ","       ","14","14136","神奈川県","川崎市宮前区","鷺沼１－１","","神奈川県川崎市宮前区鷺沼1-1","","","","","","","3","25","","56","1","","","n","2010-05-14 19:38:27","system  ","2011-05-17 10:57:49","13000453","c"
"2374","3124011","伊勢原東急ｽﾄｱ","","14","14214","神奈川県","伊勢原市","","","伊勢原市桜台1-3-3","伊勢原市桜台1-3-3","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2375","3124012","鎌倉東急ｽﾄｱ","       ","14","14204","神奈川県","鎌倉市","","","神奈川県鎌倉市","","","","","","","3","25","","63","1","","","n","2010-05-14 19:38:27","system  ","2012-07-10 16:11:09","01092396","c"
"2376","3124013","溝口東急ｽﾄｱ","","14","14134","神奈川県","川崎市高津区","","","川崎市高津区溝ノ口304-3","川崎市高津区溝ノ口304-3","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2377","3124014","湘南東急ｽﾄｱ","","14","14205","神奈川県","藤沢市","","","藤沢市遠藤698-10","藤沢市遠藤698-10","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2378","3124015","中央林間東急ｽﾄｱ","","14","14213","神奈川県","大和市","","","大和市中央林間4-12-1","大和市中央林間4-12-1","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2379","3124016","中山東急ｽﾄｱ","","14","14113","神奈川県","横浜市緑区","","","横浜市緑区中山町304-1","横浜市緑区中山町304-1","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2380","3124017","蒲田東急ｽﾄｱ","","13","13111","東京都","大田区","","","東京都大田区西蒲田7-69-1","東京都大田区西蒲田7-69-1","","","","","","3","25","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2381","3134001","阪急ｵｱｼｽなじおﾌﾟﾗｻﾞ","","28","28204","兵庫県","西宮市","","","西宮市名塩(JR名塩駅前)","西宮市名塩(JR名塩駅前)","","","","","","3","493","","","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"2382","3135001","梅田HEPﾌｧｲﾌﾞ","       ","27","27127","大阪府","大阪市北区","","","大阪府大阪市北区","","","JR・阪急・阪神・地下鉄各線","梅田駅・大阪駅","11:00～21:00","不定休","2","39","21","81","","","","n","2010-05-14 19:38:27","system  ","2013-07-30 10:33:07","13001299","c"
"2383","3136001","宮津さとう","","26","26205","京都府","宮津市","","","宮津市浜町宮津ｼｰｻｲﾄﾞﾏｰﾄ","宮津市浜町宮津ｼｰｻｲﾄﾞﾏｰﾄ","","","","","","3","680","","","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"2384","3136005","園田阪急ﾌﾟﾗｻﾞ","","28","28202","兵庫県","尼崎市","","","尼崎市東園田9-48-1","尼崎市東園田9-48-1","","","","","","3","37","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2385","3147002","相模大野ｽﾃｰｼｮﾝｽｸｴｱ(旧ﾐﾛｰﾄﾞ）","       ","14","14153","神奈川県","神奈川相模原市南区","","","神奈川県神奈川相模原市南区","","","小田急線","相模大野駅","10:00～20:00","不定休","6","50","12","54","","","","n","2010-05-14 19:38:27","system  ","2011-06-17 13:12:53","13000453","c"
"2386","3148001","狛江Odakyu OX","","13","13219","東京都","狛江市","","","狛江市元和泉1-2-1","狛江市元和泉1-2-1","","","","","","3","49","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2387","3148002","新百合ヶ丘ｴﾙﾐﾛｰﾄﾞ","       ","14","14137","神奈川県","川崎市麻生区","","","神奈川県川崎市麻生区","","","","","","","6","50","","62","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 11:42:35","13000453","c"
"2388","3151001","本荘ｼﾞｮｲﾌﾙｼﾃｨ","","05","05210","秋田県","由利本荘市","","","本荘市出戸町字岩渕下103","本荘市出戸町字岩渕下103","","","","","","3","52","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2389","3151002","男鹿ｼﾞｮｲﾌﾙｼﾃｨ","","05","05206","秋田県","男鹿市","","","男鹿市船越字内子247-1","男鹿市船越字内子247-1","","","","","","3","52","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2390","3151003","大曲ｼﾞｮｲﾌﾙｼﾃｨ","","05","05208","秋田県","大曲市","","","大曲市通町8-31","大曲市通町8-31","","","","","","3","52","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2391","3155003","TOKYO-BAYららぽｰと(船橋)","       ","12","12204","千葉県","船橋市","","","千葉県船橋市","","","JR・京成","南船橋駅","(平日）9:00～20:00（土日祝）～21:00","不定休","3","78","31","25","2","","","n","2010-05-14 19:38:27","system  ","2011-06-17 18:20:56","13000453","c"
"2392","3175001","聖蹟桜ヶ丘京王SC","       ","13","13224","東京都","多摩市","","","東京都多摩市","","","京王線","聖蹟桜ヶ丘駅","10：00～20：00","不定休","3","253","","33","2","","","n","2010-05-14 19:38:27","system  ","2012-10-11 10:30:41","13001299","c"
"2393","3179001","原尾島天満屋ﾊﾋﾟｰﾀｳﾝ","       ","33","33102","岡山県","岡山市","","","岡山県岡山市","","","","","","","3","80","","101","3","","","n","2010-05-14 19:38:27","system  ","2013-08-29 11:33:27","13001861","c"
"2394","3179002","総社天満屋ﾊﾋﾟｰﾀｳﾝﾘﾌﾞ","       ","33","33208","岡山県","総社市","","","岡山県総社市","","","","","","","3","80","","101","3","","","n","2010-05-14 19:38:27","system  ","2016-03-29 11:11:41","13001861","c"
"2395","3179003","西大寺天満屋ﾊｯﾋﾟｰﾀｳﾝ","       ","33","33103","岡山県","岡山市東区","","","岡山県岡山市東区","","","","","","","3","80","","101","3","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","c"
"2396","3179004","岡南天満屋ﾊﾋﾟｰﾀｳﾝ","","33","33201","岡山県","岡山市","","","岡山市築港新町5-128","岡山市築港新町5-128","","","","","","3","80","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2397","3179005","みどり町天満屋ﾊﾋﾟｰﾀｳﾝ","","34","34207","広島県","福山市","","","福山市緑町1-51","福山市緑町1-51","","","","","","3","80","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2398","3179006","善通寺天満屋ﾊｯﾋﾟｰﾀｳﾝ","","37","37204","香川県","善通寺市","","","善通寺市金蔵字町川ぞえ1903","善通寺市金蔵字町川ぞえ1903","","","","","","3","80","","107","3","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"2399","3179007","児島天満屋ﾊｯﾋﾟｰﾀｳﾝ","","33","33202","岡山県","倉敷市","","","倉敷市児島駅前2-35","倉敷市児島駅前2-35","","","","","","3","80","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2400","3179008","玉野天満屋ﾊｯﾋﾟ-ﾀｳﾝﾒﾙｶ","","33","33204","岡山県","玉野市","","","玉野市宇野1-3074","玉野市宇野1-3074","","","","","","3","80","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2401","3179009","府中天満屋ﾊｯﾋﾟｰﾀｳﾝ","","34","34208","広島県","府中市","","","府中市府川町六反田186-1","府中市府川町六反田186-1","","","","","","3","80","","103","3","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"2402","3183005","宇部SC","","35","35202","山口県","宇部市","","","宇部市中央町2-1-1","宇部市中央町2-1-1","","","","","","3","84","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2403","3191001","名鉄ｽｶｲﾌﾟﾗｻﾞ","","17","17201","石川県","金沢市","","","金沢市武蔵町15-1","金沢市武蔵町15-1","","","","","","3","92","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2404","3194001","ﾊﾟﾚﾏﾙｼｪ神宮(名鉄)","       ","23","23109","愛知県","名古屋市熱田区","","","愛知県名古屋市熱田区","","","名鉄","神宮前駅","10:00～20:00","不定休","6","1087","33","76","","","","n","2010-05-14 19:38:27","system  ","2011-06-17 18:15:12","13000453","c"
"2405","3194002","ﾊﾟﾚﾏﾙｼｪ師勝西春(名鉄)","       ","23","23234","愛知県","北名古屋市","","","愛知県北名古屋市","","","","","","","6","1087","","75","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"2406","3194003","ﾊﾟﾚﾏﾙｼｪ多治見(名鉄)","","21","21204","岐阜県","多治見市","","","多治見市本町1-2","多治見市本町1-2","","","","","","6","1087","","","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"2407","3194004","ﾊﾟﾚﾏﾙｼｪ東郷(名鉄)","","23","23302","愛知県","東郷町","","","愛知県愛知郡東郷町白鳥3-5","愛知県愛知郡東郷町白鳥3-5","","","","","","6","1087","","","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"2408","3194005","ﾊﾟﾚﾏﾙｼｪ西尾(名鉄)","","23","23213","愛知県","西尾市","","","西尾市住吉町4-18","西尾市住吉町4-18","","","","","","6","1087","","","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"2409","3194006","ﾊﾟﾚﾏﾙｼｪ常滑(名鉄)","","23","23216","愛知県","常滑市","","","常滑市鯉江本町5-118","常滑市鯉江本町5-118","","","","","","6","1087","","","","","","n","2010-05-14 19:38:27","system  ","2011-06-28 16:32:09","system  ","c"
"2410","3202002","栄丸栄ｽｶｲﾙ","","23","23106","愛知県","名古屋市中区","","","名古屋市中区栄3-4-5","名古屋市中区栄3-4-5","","","","","","3","103","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2411","3206001","立川ﾌﾛﾑ中武","","13","13202","東京都","立川市","","","立川市曙町2-11-2","立川市曙町2-11-2","","","","","","3","107","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2412","3210001","桶川ﾏｲﾝ東武ｽﾄｱ","","11","11231","埼玉県","桶川市","","","桶川市若宮1-5-2","桶川市若宮1-5-2","","","","","","3","111","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2413","3210002","草加東武ｳﾞｧﾘｴ","","11","11221","埼玉県","草加市","","","埼玉県草加市氷川町1970","埼玉県草加市氷川町1970","","東武鉄道伊勢崎線","草加駅","10:00～20:00","不定休","6","277","33","49","","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"2414","3210004","下赤塚東武ｽﾄｱ","","13","13119","東京都","板橋区","","","東京都板橋区赤塚2-8-5","東京都板橋区赤塚2-8-5","","","","","","3","111","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2415","3234008","山形十字屋","","06","06201","山形県","山形市","","","山形市幸町2-8","山形市幸町2-8","","","","","","1","138","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2416","3234009","浜大津ｵｰﾊﾟ","","25","25201","滋賀県","大津市","","","大津市津大津2","大津市津大津2","","","","","","3","954","0","92","","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"2417","3234010","河原町ｵｰﾊﾟ","","26","26104","京都府","京都市中京区","","","京都市中京区三条通寺町東入ル石橋9","京都市中京区三条通寺町東入ル石橋9","","","","","","2","954","","89","","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"2418","3234011","福岡ｷｬﾅﾙｼﾃｨｵｰﾊﾟ","","40","40132","福岡県","福岡市博多区","","","福岡市博多区住吉1-2-22","福岡市博多区住吉1-2-22","","","","","","3","954","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2419","3234013","大宮十字屋","","11","11103","埼玉県","さいたま市大宮区","","","さいたま市宮町1-83","さいたま市宮町1-83","","","","","","3","135","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2420","3234014","藤沢ｵｰﾊﾟ","","14","14205","神奈川県","藤沢市","","","藤沢市藤沢430","藤沢市藤沢430","","JR東海道線､小田急江ノ島線","藤沢駅","","","2","954","","63","","","","n","2010-05-14 19:38:27","system  ","2010-06-18 18:38:54","system  ","a"
"2421","3234015","八千代台十字屋","","12","12221","千葉県","八千代市","","","八千代市八千代台南1-7-7","八千代市八千代台南1-7-7","","","","","","3","135","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2422","3234016","伊東十字屋","","22","22208","静岡県","伊東市","","","伊東市猪戸1-2-6","伊東市猪戸1-2-6","","","","","","3","135","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2423","3256001","福住ｲﾄｰﾖｰｶ堂(ｴｽﾊﾟ福住)","","01","01105","北海道","札幌市豊平区","","","札幌市豊平区福住2条1丁目","札幌市豊平区福住2条1丁目","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2424","3256002","琴似ｲﾄｰﾖｰｶ堂(ｴｽﾊﾟ)","","01","01107","北海道","札幌市西区","","","札幌市西区琴似2条1-4-1","札幌市西区琴似2条1-4-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2425","3256003","月寒ｲﾄｰﾖｰｶ堂","","01","01105","北海道","札幌市豊平区","","","札幌市豊平区月寒西1条11-3-1","札幌市豊平区月寒西1条11-3-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2426","3256004","帯広ｲﾄｰﾖｰｶ堂","","01","01207","北海道","帯広市","","","帯広市西3条南9-1-5","帯広市西3条南9-1-5","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2427","3256005","恵庭ｲﾄｰﾖｰｶ堂","","01","01231","北海道","恵庭市","","","恵庭市恵み野西2-1","恵庭市恵み野西2-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2428","3256006","江別ｲﾄｰﾖｰｶ堂","","01","01217","北海道","江別市","","","江別市野幌町10-1","江別市野幌町10-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2429","3256007","北四十二条ｲﾄｰﾖｰｶ堂","","01","01103","北海道","札幌市東区","","","札幌市東区北四十二条7-1-1","札幌市東区北四十二条7-1-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2430","3256008","苫小牧ｲﾄｰﾖｰｶ堂","","01","01213","北海道","苫小牧市","","","苫小牧市木場町1-9-1","苫小牧市木場町1-9-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2431","3256009","旭川ｲﾄｰﾖｰｶ堂","","01","01204","北海道","旭川市","","","旭川市6条14","旭川市6条14","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2432","3256010","北見ｲﾄｰﾖｰｶ堂","","01","01208","北海道","北見市","","","北見市光西町185","北見市光西町185","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2433","3256011","釧路ｲﾄｰﾖｰｶ堂","","01","01206","北海道","釧路市","","","釧路市新橋大通6-2","釧路市新橋大通6-2","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2434","3256012","新川ｲﾄｰﾖｰｶ堂","","01","01102","北海道","札幌市北区","","","札幌市北区新川2条7-3-20","札幌市北区新川2条7-3-20","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2435","3256013","函館ｲﾄｰﾖｰｶ堂","","01","01202","北海道","函館市","","","函館市美原1-3-1","函館市美原1-3-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2436","3256014","八戸ｲﾄｰﾖｰｶ堂","","02","02203","青森県","八戸市","","","八戸市十三日町16","八戸市十三日町16","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2437","3256015","弘前ｲﾄｰﾖｰｶ堂","","02","02202","青森県","弘前市","","","弘前市大字駅前3-3-1","弘前市大字駅前3-3-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2438","3256016","花巻ｲﾄｰﾖｰｶ堂","","03","03205","岩手県","花巻市","","","花巻市下小船渡118-1","花巻市下小船渡118-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2439","3256017","仙台泉ｱﾘｵ","       ","04","04105","宮城県","仙台市泉区","","","宮城県仙台市泉区","","","","","","","3","157","","7","1","","","n","2010-05-14 19:38:27","system  ","2013-09-06 15:30:03","13001299","c"
"2440","3256018","秋田ｲﾄｰﾖｰｶ堂","","05","05201","秋田県","秋田市","","","秋田市中通2-8-1","秋田市中通2-8-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2441","3256019","郡山ｲﾄｰﾖｰｶ堂","","07","07203","福島県","郡山市","","","郡山市西ノ内2-11-40","郡山市西ノ内2-11-40","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2442","3256020","平ｲﾄｰﾖｰｶ堂","","07","07204","福島県","いわき市","","","いわき市平彌宜町23","いわき市平彌宜町23","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2443","3256021","古河ｲﾄｰﾖｰｶ堂","","08","08204","茨城県","古河市","","","古河市雷電町1-78","古河市雷電町1-78","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2444","3256022","日立ｲﾄｰﾖｰｶ堂","","08","08202","茨城県","日立市","","","日立市幸町1-16-1","日立市幸町1-16-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2445","3256023","取手ｲﾄｰﾖｰｶ堂","","08","08217","茨城県","取手市","","","取手市取手3-4-30","取手市取手3-4-30","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2446","3256024","小山ｲﾄｰﾖｰｶ堂","","09","09208","栃木県","小山市","","","小山市駅東通2-3-15","小山市駅東通2-3-15","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2447","3256025","宇都宮ｲﾄｰﾖｰｶ堂","","09","09201","栃木県","宇都宮市","","","宇都宮市宿郷町633-2","宇都宮市宿郷町633-2","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2448","3256026","伊勢崎ｲﾄｰﾖｰｶ堂","","10","10204","群馬県","伊勢崎市","","","伊勢崎市連取町1507","伊勢崎市連取町1507","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2449","3256027","前橋ｲﾄｰﾖｰｶ堂","","10","10201","群馬県","前橋市","","","前橋市表町2-30-8","前橋市表町2-30-8","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2450","3256028","坂戸ｲﾄｰﾖｰｶ堂","","11","11239","埼玉県","坂戸市","","","坂戸市日出町251-1","坂戸市日出町251-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2451","3256029","久喜ｲﾄｰﾖｰｶ堂","","11","11232","埼玉県","久喜市","","","久喜市中央4-9-11","久喜市中央4-9-11","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2452","3256030","上柴ｲﾄｰﾖｰｶ堂(ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ)","","11","11218","埼玉県","深谷市","","","深谷市上柴町西4-2-14","深谷市上柴町西4-2-14","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2453","3256031","大宮ｲﾄｰﾖｰｶ堂","","11","11103","埼玉県","さいたま市大宮区","","","さいたま市吉敷町4-242-1","さいたま市吉敷町4-242-1","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
"2454","3256032","上尾ｲﾄｰﾖｰｶ堂","","11","11219","埼玉県","上尾市","","","上尾市谷津2-1-2","上尾市谷津2-1-2","","","","","","3","157","","","","","","n","2010-05-14 19:38:27","system  ","2010-05-14 19:38:27","system  ","a"
