"2595","13523","T193-0109003","20011001","20020815","",""," 2001.10.01～2002.03.31までのﾌﾟﾛﾊﾟｰ売上高 64,936千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期下期インセンティブ","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2596","13523","T193-0206002","20020816","20090131","","4","代行先変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2597","13523","T919300-1001001","20090201","20100331","26","2","◆「吉祥寺丸井ﾀｹｵｷｸﾁ」の契約の""覚書""追加の形で契約している→契約締結が遅延した為、BRからの支払で処理したもの_【契約期間】2010/02/01～2010/03/31_【備考】館ﾘﾆｭｰｱﾙによる仮設店舗営業の為、その間のみWSP→ﾒﾛｰｽﾞに変更 __◆2010/02/01～2010/03/31期間、代行先変更 (WSP→ﾒﾛｰｽﾞ) の為、子文書作成　_"," ","","",""," "," ","2010-05-14 19:47:09","system  ","2010-06-08 14:48:18","13001299","c"
"2598","13523","T919300-1001001","20100401","99999999","","4","館ﾘﾆｭｰｱﾙによる仮設店舗営業の為、2010/02/01～2010/03/31のみWSP→ﾒﾛｰｽﾞに変更 __◆2010/04/01～代行先変更 (ﾒﾛｰｽﾞ→WSPに戻る) の為、子文書作成　_","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2599","13524","","19940401","99999999","","","決裁Noなし_データなしのため詳細不明","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2600","13526","T670-0003020","20000401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2601","13527","T670-0003030","20000401","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-01-15 14:47:38","13001861","c"
"2602","13529","T670-0003033","20000401","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-01-15 14:47:21","13001861","c"
"2603","13530","T670-0003016","20000401","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-01-15 14:47:04","13001861","c"
"2604","13534","T670-0003007","20000401","20000930","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2010-10-20 10:43:10","13001861","c"
"2605","13534","T170-0009005","20001001","20010331","12","2","代行先負担(直接請求)_自動更新契約__SOIとﾘﾝｸが合併の為","67663","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-27 13:03:52","13001861","c"
"2606","13534","T170-0104009","20010401","20020331","12","2","代行先負担(直接請求)_ｲﾝｾﾝﾃｨﾌﾞ：01.04.01～01.09.30までのﾌﾟﾛﾊﾟｰ売上高52,000千円超過部分に対し、P率+10%を加算　01.10.01～02.03.31までのﾌﾟﾛﾊﾟｰ売上高82,000千円超過部分に対し、P率+10%を加算_自動更新契約","67663","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-30 16:29:14","13001861","c"
"2607","13534","T170-0110002","20011001","20020331","12","2"," 2001.10.01～2002.03.31までのﾌﾟﾛﾊﾟｰ売上高 82,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期下期売上ｲﾝｾﾝﾃｨﾌﾞ","67663","40.00","60.00","60.00","代行先負担(直接請求)","","2010-05-14 19:47:09","system  ","2010-09-27 13:01:33","13001861","d"
"2608","13534","T193-0206005","20020401","20030331","12","2","【電話代】代行先負担(直接請求)_ｲﾝｾﾝﾃｨﾌﾞ支払削除 _","67663","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-10-05 10:16:21","13001492","c"
"2609","13534","T917000-0504002","20030401","20060331","12","2","【電話代】代行先負担(直接請求)_【計算書送付先】千葉県流山市松ヶ丘2-333-37-2_【備考】ｲﾝｾﾝﾃｨﾌﾞ支払削除 ","67663","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-10-05 10:16:55","13001492","c"
"2610","13535","T670-0002042","20000401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2611","13537","T670-0003006","20000401","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-01-15 14:46:47","13001861","c"
"2612","13538","T670-0002037","20000401","99999999","","4","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2613","13540","T670-0003038","20000401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2614","13542","T279-9509001","19950906","99999999","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2615","13566","T279-9509004","19950921","19970831","","2","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2616","13566","t179-9709002","19970901","99999999","","2","代行先が法人となったための変更（松原 昇→オフイスエム）","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2617","13576","","19940928","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","d"
"2618","13594","","19930903","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2619","13610","T279-9509006","19950914","99999999","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2620","13617","T279-9609006","19950905","99999999","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2621","13622","T279-9509002","19950906","19990330","","","T279-9510002_新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2622","13622","T179-9903005","19990331","99999999","","1","この契約は1999/04/01～1999/07/31の間。_アクアガールプロジェクトに移管するにあたり、ＳＯＩとの現行の歩合Ｐ売りの17%、Ｂ売りの12%の代行料を、 1999/04/01～1999/07/31まで代行料月額固定の1.000千円とする。","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2623","13629","T279-9509003","19950909","19960930","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2624","13629","T279-9609007","19961001","99999999","","","売上低迷のため、実績ある販売代行先に変更。","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2625","13631","T279-9509007","19950913","19960331","","2","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2626","13631","T670-9601006","19960401","19990330","","","全店舗統一歩率変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2627","13631","T179-9903005","19990331","99999999","","1","この契約は、1999/04/01～1999/07/31の間。_アクアガールプロジェクトに移管するにあたり、ＳＯＩの現行の歩合Ｐ売りの17%、Ｂ売りの12%の代行料を、 1999/04/01～1999/07/31まで代行料月額固定の 800千円とする。","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2628","13636","T162-9403002","19940218","19990331","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2629","13636","T162-9312010","19990401","99999999","","","販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2630","13637","T162-9403001","19940225","19990331","","2","T162-9401011","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2631","13637","T162-9401011","19990401","99999999","","2","販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2632","13639","","19871201","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2633","13644","T279-9605002","19960510","99999999","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2634","13658","T282-9311009","19940223","19990331","","4","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2635","13658","","19990401","99999999","","","販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2636","13674","T125-9401003","19940215","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2637","13676","T279-9602003","19960228","19960331","","2","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2638","13676","T670-9601006","19960401","19990330","","2","SOI店舗全店歩率変更のため","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2639","13676","T179-9903005","19990331","99999999","","1","この契約期間は、1999/04/01～1999/07/31の間。_アクアガールプロジェクトに移管するにあたり、現行の歩合Ｐ売りの17%、Ｂ売りの12%の代行料を、1999/04/01～1999/07/31まで 代行料月額固定の1.200千円とする。","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2640","13684","T252-9401003","19940301","99999999","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2641","13691","T279-962002","19960223","19960331","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2642","13691","T670-9601006","19960401","99999999","","","SOI店舗全店 歩率変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2643","13707","","19891201","19990331","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2644","13707","","19990401","99999999","","","販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2645","13709","K262-9410004","19940422","19990331","","1","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2646","13709","","19990401","99999999","","1","新規出店_販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2647","13714","T262-9404005","19940303","19990331","","1","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2648","13714","","19990401","99999999","","1","新規出店_販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2649","13717","","19891201","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2650","13719","T262-9404004","19940303","19990331","","4","新規出店の為","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2651","13719","","19990401","99999999","","1","新規出店の為_販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2652","13720","T279-9603003","19960315","19960331","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2653","13720","T670-9601006","19960401","19990330","","","SOI店舗全店歩率変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2654","13720","T179-9903005","19990331","99999999","","1","この契約期間は、1999/04/01～1999/07/31の間。_アクアガールプロジェクトに移管するにあたり、ＳＯＩの現行の歩合Ｐ売りの17%、Ｂ売りの12%の代行料を、 1999/04/01～1999/07/31まで代行料月額固定の1.000千円とする。","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2655","13722","T213-9907005","19891201","19990331","","4","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2656","13722","","19990401","99999999","","","販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2657","13723","T162-9401010","19940224","99999999","","1","新規出店の為","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2658","13730","","19910201","19990331","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2659","13730","","19990401","99999999","","","販売代行先名がワールドファッションリンクに変更","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2660","13735","T279-9609003","19960915","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2661","13742","T279-9702005","19970315","99999999","","2","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2662","13780","T282-9602002","19960319","19990331","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2663","13780","999999999999999","19990401","99999999","31","4","販売代行先名がワールドファッションリンクに変更"," ","","",""," "," ","2010-05-14 19:47:09","system  ","2014-01-14 11:38:29","13001861","c"
"2664","13783","T262-9404004","19940325","19990331","","4","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2665","13783","T262-9404004","19990401","99999999","31","4","販売代行先名がワールドファッションリンクに変更"," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-01-22 11:07:04","13001861","c"
"2666","13820","T279-9609004","19960928","99999999","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2667","13831","","19940301","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2668","13847","T272-9708009","19971201","99999999","","","T272-9712003,T272-9711007_新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2669","13849","T279-9609001","19960918","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2670","13852","T279-9609002","19960919","99999999","","","新規出店","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2671","13856","T670-0003039","20000401","20000930","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2672","13856","T170-0009005","20001001","99999999","","2","SOIとﾘﾝｸが合併の為","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2673","13857","T670-0003005","20000401","20000930","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2010-10-20 10:43:33","13001861","c"
"2674","13857","T170-0009005","20001001","20010331","12","2","代行先負担(直接請求)__自動更新契約　　　SOIとﾘﾝｸが合併の為","67662","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-27 14:02:56","13001861","c"
"2675","13857","T170-0104009","20010401","20020331","12","2","代行先負担(直接請求)_ｲﾝｾﾝﾃｨﾌﾞ：01.04.01～01.09.30までのﾌﾟﾛﾊﾟｰ売上高59,000千円超過部分に対し、P率+10%を加算　01.10.01～02.03.31までのﾌﾟﾛﾊﾟｰ売上高103,000千円超過部分に対し、P率+10%を加算_自動更新契約","67662","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-30 16:31:08","13001861","c"
"2676","13857","T170-0110002","20011001","20020331","12","2"," 2001.10.01～2002.03.31までのﾌﾟﾛﾊﾟｰ売上高 103,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期下期売上ｲﾝｾﾝﾃｨﾌﾞ","67662","40.00","60.00","60.00","代行先負担(直接請求)","","2010-05-14 19:47:09","system  ","2010-09-27 14:04:59","13001861","d"
"2677","13857","T193-0206005","20020401","20030331","12","2","【電話代】代行先負担(直接請求)_ｲﾝｾﾝﾃｨﾌﾞ支払削除__","67662","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-27 14:05:31","13001861","c"
"2678","13857","T917000-0504002","20030401","20060331","12","2","【電話代】代行先負担(直接請求)_【計算書送付先】千葉県流山市松ヶ丘2-333-37-2_【備考】ｲﾝｾﾝﾃｨﾌﾞ支払削除_","67662","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-27 14:06:32","13001861","c"
"2679","13859","T670-0003042","20000401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2680","13860","","20000401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2681","13861","T170-0003003","20000426","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-06-07 14:06:47","13001861","c"
"2682","13866","T670-0003004","20000401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2683","13867","T9170-0107016","20010801","99999999","109","1","【減耗入金ｻｲﾄ】15日【ｼｽﾃﾑ使用料】_【請求先住所】_【備考】","67583","40.00","64.00","54.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-09 10:50:56","13001492","c"
"2684","13868","T170-0203001","20020401","99999999","18","1","【社販条件】40%(2008/10～変更)(2008/09までは60%(ﾌﾞﾗﾝﾄﾞの確認済)だった_【減耗入金ｻｲﾄ】15日_【ｼｽﾃﾑ使用料】_【請求先住所】_【備考】","67598","40.00","65.00","56.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-09 11:01:26","13001492","c"
"2685","13870","T670-0003053","20000401","99999999","","1","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2686","13872","T670-0003023","20000401","20000929","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2687","13872","T170-0009005","20000930","99999999","","2","SOIとﾘﾝｸが合併の為","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2688","13873","","20000401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2689","13874","T155-0003002","20000426","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2690","13875","T670-0003012","20000401","20000930","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2010-10-20 10:47:44","13001861","c"
"2691","13875","T170-0009005","20001001","20010331","155","2","自動更新契約_【代行先名】（有）ｴｰｴﾑｹｰﾃｨ_SOIとﾘﾝｸが合併の為","67687","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-12-27 11:05:47","13001861","c"
"2692","13875","T170-0104009","20010401","20020228","155","2","ｲﾝｾﾝﾃｨﾌﾞ：01.04.01～01.09.30までのﾌﾟﾛﾊﾟｰ売上高67,000千円超過部分に対し、P率+10%を加算　01.10.01～02.03.31までのﾌﾟﾛﾊﾟｰ売上高111,000千円超過部分に対し、P率+10%を加算_自動更新契約【中途解約】原契約期間：01/4/1～02/3/31　T170-0202001_【代行先名】（有）ｴｰｴﾑｹｰﾃｨ","67687","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-12-27 11:05:57","13001861","c"
"2693","13875","T170-0110002","20011001","20020228","","2"," 2001.10.01～2002.03.31までのﾌﾟﾛﾊﾟｰ売上高 111,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期下期売上ｲﾝｾﾝﾃｨﾌﾞ","","","","","","","2010-05-14 19:47:09","system  ","2010-09-27 14:43:19","13001861","d"
"2694","13875","T170-0202001","20020301","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2010-09-27 14:43:46","13001861","c"
"2695","13877","T670-0003036","20000401","20000930","","2","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2696","13877","T170-0009005","20001001","20010331","","2","SOIとﾘﾝｸが合併の為","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2697","13877","T170-0104009","20010401","20010930","","2"," 2001.04.01～2001.09.30までのﾌﾟﾛﾊﾟｰ売上高 22,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期上期ｲﾝｾﾝﾃｨﾌﾞ","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2698","13877","T170-0110002","20011001","20020331","","2"," 2001.10.01～2002.03.31までのﾌﾟﾛﾊﾟｰ売上高 34,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期下期売上ｲﾝｾﾝﾃｨﾌﾞ","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2699","13877","T193-0206005","20020401","99999999","","2","なし_ｲﾝｾﾝﾃｨﾌﾞ支払削除","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2700","13880","T670-0003011","20000401","20000930","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2010-10-20 10:48:01","13001861","c"
"2701","13880","T170-0009005","20001001","20010331","49","2","自動更新契約_SOIとﾘﾝｸが合併の為","68032","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-30 16:39:33","13001861","c"
"2702","13880","T170-0104009","20010401","20020331","49","2","ｲﾝｾﾝﾃｨﾌﾞ：01.04.01～01.09.30までのﾌﾟﾛﾊﾟｰ売上高54,000千円超過部分に対し、P率+10%を加算　01.10.01～02.03.31までのﾌﾟﾛﾊﾟｰ売上高82,000千円超過部分に対し、P率+10%を加算_自動更新契約","68032","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-30 16:39:55","13001861","c"
"2703","13880","T170-0110002","20011001","20020331","","2"," 2001.10.01～2002.03.31までのﾌﾟﾛﾊﾟｰ売上高 82,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期下期売上ｲﾝｾﾝﾃｨﾌﾞ","","","","","","","2010-05-14 19:47:09","system  ","2010-09-27 15:09:54","13001861","d"
"2704","13880","T170-0205002","20020401","20030331","49","2","【電話代】代行先負担(直接請求)_【計算書送付先】420-0833　静岡市鷹匠町2-1-3_【備考】ｲﾝｾﾝﾃｨﾌﾞ：02.04.01～02.09.30までのﾌﾟﾛﾊﾟｰ売上高82,000千円超過部分に対し、P率+10%を加算　_自動更新契約","68032","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-30 16:40:30","13001861","c"
"2705","13880","T170-0205002","20030401","20040331","49","2","【電話代】代行先負担(直接請求)_【計算書送付先】420-0833　静岡市鷹匠町2-1-3_【備考】自動更新契約__","68032","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-09-27 15:15:12","13001861","c"
"2706","13880","T917000-0707002","20070801","99999999","","4","・2007/08/01～代行先変更　(ｵｶﾞﾊｳｽ小河原伸二→WSP) の為、子文書作成","","","","","","","2010-05-14 19:47:09","system  ","2010-09-27 15:15:42","13001861","d"
"2707","13884","T670-0003024","20000401","20000930","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2708","13884","T170-0009005","20001001","20010331","","2","SOIとﾘﾝｸが合併の為","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2709","13884","T170-0104009","20010401","20010930","","2"," 2001.04.01～2001.09.30までのﾌﾟﾛﾊﾟｰ売上高 30,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期上期ｲﾝｾﾝﾃｨﾌﾞ","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2710","13884","T170-0110002","20011001","99999999","","2"," 2001.10.01～2001.03.31までのﾌﾟﾛﾊﾟｰ売上高 47,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期下期売上ｲﾝｾﾝﾃｨﾌﾞ","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2711","13888","T670-0003026","20000401","99999999","","4","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2712","13891","T670-0003025","20000401","20000930","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2713","13891","T170-0009005","20001001","20010331","","2","SOIとﾘﾝｸが合併の為","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2714","13891","T170-0104009","20010401","99999999","","2"," 2001.04.01～2001.09.30までのﾌﾟﾛﾊﾟｰ売上高 56,000千円を超過した部分に対し、 ﾌﾟﾛﾊﾟｰ料率13%+10%を乗じた額を報奨委託料として支払う_44期上期ｲﾝｾﾝﾃｨﾌﾞ","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2715","13893","","20000201","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2716","13895","T172-0002007","20000301","99999999","","1","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2717","13897","T170-0002014","20000317","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-06-07 14:07:14","13001861","c"
"2718","13906","T273-9708010","19980320","99999999","","1","T272-9803016","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2719","13908","T910-0008040","20000901","99999999","","4","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2720","13909","T910-0008065","20000901","20000930","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2010-10-20 10:48:36","13001861","c"
"2721","13909","T170-0009005","20001001","20010331","155","2","自動更新契約_【代行先名】（有）ｼｪｲｸﾊﾝｽﾞ__SOIとﾘﾝｸが合併の為","67709","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-12-27 11:06:13","13001861","c"
"2722","13909","T170-0009005","20010401","20010531","155","2","自動更新契約　【中途解約】原契約期間：01/4/1～02/3/31　T170-0104002_【代行先名】（有）ｼｪｲｸﾊﾝｽﾞ","67709","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-12-27 11:06:23","13001861","c"
"2723","13912","T910-0008094","20000927","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-01-15 14:46:29","13001861","c"
"2724","13914","","19990401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2725","13918","","19990401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2726","13942","","19990401","99999999","","","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2727","13948","T179-9803005","19980305","99999999","","2","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2728","13969","T170-0001011","20000311","99999999","","1","","","","","","","","2010-05-14 19:47:09","system  ","2010-05-14 19:47:09","system  ","a"
"2729","13972","T670-0003040","20000401","20080930","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2010-08-30 17:02:49","13001861","c"
"2730","13972","T917000-0809009","20081001","20090930","77","2","【電話代】通話料のみ代行先負担 _【計算書送付先】千葉県松戸市松戸新田615-34_ __","68536","40.00","60.00","60.00"," "," ","2010-05-14 19:47:09","system  ","2010-08-30 16:59:23","13001861","c"
"2731","13977","T670-0003034","20000401","99999999","31","4"," "," ","","",""," "," ","2010-05-14 19:47:09","system  ","2013-01-22 11:38:26","13001861","c"
